Bear,Date,Time,Latitude,Longitude
9,15.04.2016,14:45:16,71.0610356,-147.9722109
9,15.04.2016,14:50:11,71.0613067,-147.974615
9,15.04.2016,14:55:16,71.0615694,-147.9770953
9,15.04.2016,15:00:12,71.0618131,-147.9795434
9,15.04.2016,15:05:08,71.0620957,-147.9819477
9,15.04.2016,15:10:12,71.0623653,-147.9843755
9,15.04.2016,15:15:00,71.0626111,-147.986701
9,15.04.2016,15:20:04,71.0628867,-147.9891669
9,15.04.2016,15:25:08,71.063178,-147.991589
9,15.04.2016,15:30:11,71.0634924,-147.993982
9,15.04.2016,15:35:16,71.0638212,-147.9963457
9,15.04.2016,15:40:12,71.0641573,-147.998733
9,15.04.2016,15:45:08,71.0644344,-148.0012315
9,15.04.2016,15:50:12,71.0647275,-148.0037534
9,15.04.2016,15:55:01,71.0649894,-148.0061497
9,15.04.2016,16:00:30,71.0651864,-148.0091691
9,15.04.2016,16:05:08,71.0653638,-148.0118111
9,15.04.2016,16:10:04,71.0655699,-148.0146551
9,15.04.2016,16:15:00,71.0657627,-148.0174669
9,15.04.2016,16:20:05,71.0659597,-148.020273
9,15.04.2016,16:25:16,71.0661934,-148.0231406
9,15.04.2016,16:30:05,71.0664389,-148.0257742
9,15.04.2016,16:35:01,71.0666867,-148.0282938
9,15.04.2016,16:40:05,71.0669892,-148.0310067
9,15.04.2016,16:45:08,71.0673171,-148.0335646
9,15.04.2016,16:50:12,71.0676628,-148.0361987
9,15.04.2016,16:55:01,71.0679553,-148.0386836
9,15.04.2016,17:00:05,71.068273,-148.0412769
9,15.04.2016,17:05:02,71.068583,-148.0437707
9,15.04.2016,17:10:13,71.0689186,-148.0464666
9,15.04.2016,17:15:09,71.0692334,-148.0490601
9,15.04.2016,17:20:05,71.069518,-148.0517355
9,15.04.2016,17:25:02,71.069837,-148.0543234
9,15.04.2016,17:30:06,71.0701808,-148.0569348
9,15.04.2016,17:35:11,71.0705415,-148.0594498
9,15.04.2016,17:40:13,71.0708304,-148.0621402
9,15.04.2016,17:45:10,71.071065,-148.0650119
9,15.04.2016,17:50:13,71.0713171,-148.0679218
9,15.04.2016,17:55:09,71.071554,-148.0707089
9,15.04.2016,18:00:13,71.0718111,-148.0734668
9,15.04.2016,18:05:12,71.0720709,-148.0761867
9,15.04.2016,18:10:27,71.0723645,-148.0789947
9,15.04.2016,18:15:17,71.0726208,-148.0816299
9,15.04.2016,18:20:13,71.0728581,-148.0842417
9,15.04.2016,18:25:07,71.0730924,-148.0868447
9,15.04.2016,18:30:13,71.0733589,-148.0895124
9,15.04.2016,18:35:09,71.0736147,-148.0920717
9,15.04.2016,18:40:13,71.0738543,-148.0945989
9,15.04.2016,18:45:09,71.0741167,-148.0970209
9,15.04.2016,18:50:08,71.0744169,-148.0994694
9,15.04.2016,18:55:01,71.074839,-148.1015851
9,15.04.2016,19:00:05,71.0752937,-148.1038327
9,15.04.2016,19:05:14,71.0757078,-148.1060918
9,15.04.2016,19:10:18,71.0761084,-148.1082896
9,15.04.2016,19:15:23,71.0765429,-148.1105666
9,15.04.2016,19:20:17,71.0769577,-148.1126973
9,15.04.2016,19:25:21,71.077344,-148.1149626
9,15.04.2016,19:30:13,71.0777342,-148.1171284
9,15.04.2016,19:35:09,71.0780911,-148.1193381
9,15.04.2016,19:40:06,71.0784671,-148.1215801
9,15.04.2016,19:45:03,71.0788822,-148.1237874
9,15.04.2016,19:50:06,71.0792785,-148.1260385
9,15.04.2016,19:55:03,71.0796365,-148.1281869
9,15.04.2016,20:00:07,71.0800077,-148.1303767
9,15.04.2016,20:05:30,71.0803269,-148.132935
9,15.04.2016,20:10:13,71.0807059,-148.1349169
9,15.04.2016,20:15:09,71.0810766,-148.1370131
9,15.04.2016,20:20:13,71.0814619,-148.1391271
9,15.04.2016,20:25:09,71.081831,-148.1412
9,15.04.2016,20:30:12,71.0821873,-148.1433256
9,15.04.2016,20:35:10,71.0825562,-148.1453695
9,15.04.2016,20:40:13,71.082927,-148.147513
9,15.04.2016,20:45:09,71.0831812,-148.1499044
9,15.04.2016,20:50:14,71.0834055,-148.1524246
9,15.04.2016,20:55:10,71.0836473,-148.1549715
9,15.04.2016,21:00:13,71.083939,-148.1576416
9,15.04.2016,21:05:02,71.0842112,-148.160174
9,15.04.2016,21:10:06,71.0845514,-148.1626515
9,15.04.2016,21:15:10,71.0848998,-148.165015
9,15.04.2016,21:20:14,71.0852618,-148.1671883
9,15.04.2016,21:25:10,71.0856789,-148.1693211
9,15.04.2016,21:30:13,71.086004,-148.1717051
9,15.04.2016,21:35:09,71.0862924,-148.1740097
9,15.04.2016,21:40:13,71.0866029,-148.1763938
9,15.04.2016,21:45:09,71.08689,-148.1787512
9,15.04.2016,21:50:12,71.0871641,-148.1811322
9,15.04.2016,21:55:10,71.0874565,-148.1833756
9,15.04.2016,22:00:13,71.0878821,-148.1855091
9,15.04.2016,22:05:10,71.0881067,-148.1878927
9,15.04.2016,22:10:14,71.0883331,-148.1903759
9,15.04.2016,22:15:10,71.0885389,-148.1928033
9,15.04.2016,22:20:14,71.088758,-148.1952631
9,15.04.2016,22:25:03,71.0889676,-148.197591
9,15.04.2016,22:30:07,71.0891833,-148.1999659
9,15.04.2016,22:35:27,71.0894041,-148.2025255
9,15.04.2016,22:40:10,71.0896142,-148.2046398
9,15.04.2016,22:45:02,71.0899847,-148.2065245
9,15.04.2016,22:50:13,71.0904127,-148.2086207
9,15.04.2016,22:55:03,71.090779,-148.2105582
9,15.04.2016,23:00:07,71.091111,-148.2126301
9,15.04.2016,23:05:10,71.0914575,-148.214711
9,15.04.2016,23:10:14,71.091798,-148.2167539
9,15.04.2016,23:15:10,71.0921352,-148.2187118
9,15.04.2016,23:20:15,71.0924841,-148.2207079
9,15.04.2016,23:25:04,71.0928369,-148.2225753
9,15.04.2016,23:30:07,71.0932032,-148.2245602
9,15.04.2016,23:35:10,71.0935782,-148.2265453
9,15.04.2016,23:40:14,71.0939519,-148.2285449
9,15.04.2016,23:45:11,71.0943308,-148.2304305
9,15.04.2016,23:50:08,71.0947009,-148.2323072
9,15.04.2016,23:55:11,71.09505,-148.2343597
9,16.04.2016,0:00:08,71.0953814,-148.2363653
9,16.04.2016,0:05:04,71.0957054,-148.2383385
9,16.04.2016,0:10:06,71.0960565,-148.2402121
9,16.04.2016,0:15:10,71.0964141,-148.2422268
9,16.04.2016,0:20:15,71.0967511,-148.2442237
9,16.04.2016,0:25:11,71.0971023,-148.2461155
9,16.04.2016,0:30:15,71.0974392,-148.2480744
9,16.04.2016,0:35:11,71.0977888,-148.2499428
9,16.04.2016,0:40:17,71.0981558,-148.2518202
9,16.04.2016,0:45:25,71.0985071,-148.2537503
9,16.04.2016,0:50:08,71.0988298,-148.2554778
9,16.04.2016,0:55:03,71.0991534,-148.2574046
9,16.04.2016,1:00:07,71.0994811,-148.2592789
9,16.04.2016,1:05:03,71.0998054,-148.2610592
9,16.04.2016,1:10:15,71.1000109,-148.2632749
9,16.04.2016,1:15:11,71.1001799,-148.2654783
9,16.04.2016,1:20:14,71.1004341,-148.2675218
9,16.04.2016,1:25:16,71.1007617,-148.2693963
9,16.04.2016,1:30:12,71.1010745,-148.2712239
9,16.04.2016,1:35:17,71.1014108,-148.2730986
9,16.04.2016,1:40:33,71.1017281,-148.2749499
9,16.04.2016,1:45:29,71.1020468,-148.2768067
9,16.04.2016,1:50:07,71.1023095,-148.2784755
9,16.04.2016,1:55:12,71.1026118,-148.2802418
9,16.04.2016,2:00:07,71.1028963,-148.2819341
9,16.04.2016,2:05:11,71.1032045,-148.2837006
9,16.04.2016,2:10:15,71.1035242,-148.285467
9,16.04.2016,2:15:12,71.103835,-148.2871865
9,16.04.2016,2:20:07,71.1040562,-148.2890514
9,16.04.2016,2:25:11,71.1042099,-148.2911233
9,16.04.2016,2:30:15,71.1043827,-148.2932748
9,16.04.2016,2:35:11,71.1045888,-148.2953827
9,16.04.2016,2:40:15,71.1047992,-148.2974561
9,16.04.2016,2:45:12,71.1050861,-148.2994098
9,16.04.2016,2:50:07,71.1053534,-148.3012168
9,16.04.2016,2:55:11,71.1056552,-148.3028987
9,16.04.2016,3:00:15,71.1059589,-148.3047093
9,16.04.2016,3:05:11,71.1062582,-148.3065054
9,16.04.2016,3:10:16,71.1065487,-148.3082926
9,16.04.2016,3:15:12,71.1068603,-148.309913
9,16.04.2016,3:20:08,71.1071853,-148.3116041
9,16.04.2016,3:25:11,71.1074858,-148.3133388
9,16.04.2016,3:30:16,71.1078065,-148.3150826
9,16.04.2016,3:35:11,71.1081022,-148.3167178
9,16.04.2016,3:40:16,71.1083809,-148.3184963
9,16.04.2016,3:45:26,71.1086844,-148.3202783
9,16.04.2016,3:50:08,71.1088859,-148.3220263
9,16.04.2016,3:55:04,71.10911,-148.3239683
9,16.04.2016,4:00:08,71.1093122,-148.3259157
9,16.04.2016,4:05:12,71.1095048,-148.328001
9,16.04.2016,4:10:07,71.1096912,-148.3300011
9,16.04.2016,4:15:04,71.1098925,-148.3320865
9,16.04.2016,4:20:00,71.1100787,-148.3340486
9,16.04.2016,4:25:05,71.1102553,-148.3361486
9,16.04.2016,4:30:09,71.110452,-148.3382105
9,16.04.2016,4:35:11,71.1106266,-148.3402018
9,16.04.2016,4:40:09,71.110823,-148.3421876
9,16.04.2016,4:45:04,71.110989,-148.3442171
9,16.04.2016,4:50:09,71.1111942,-148.3462121
9,16.04.2016,4:55:11,71.1113786,-148.3481419
9,16.04.2016,5:00:15,71.1115605,-148.3501569
9,16.04.2016,5:05:11,71.1117201,-148.3520543
9,16.04.2016,5:10:15,71.111889,-148.3540839
9,16.04.2016,5:15:12,71.1120384,-148.3559958
9,16.04.2016,5:20:07,71.1121837,-148.3579693
9,16.04.2016,5:25:11,71.1123262,-148.359972
9,16.04.2016,5:30:15,71.1124555,-148.361951
9,16.04.2016,5:35:11,71.1126583,-148.3637615
9,16.04.2016,5:40:15,71.1129324,-148.3656026
9,16.04.2016,5:45:05,71.1131669,-148.367317
9,16.04.2016,5:50:28,71.113395,-148.3692925
9,16.04.2016,5:55:11,71.1136078,-148.3710596
9,16.04.2016,6:00:16,71.1138398,-148.3729154
9,16.04.2016,6:05:13,71.1140379,-148.3746355
9,16.04.2016,6:10:08,71.1142782,-148.3763882
9,16.04.2016,6:15:12,71.114505,-148.3780412
9,16.04.2016,6:20:08,71.1147519,-148.3795891
9,16.04.2016,6:25:12,71.1150145,-148.3810845
9,16.04.2016,6:30:09,71.1152786,-148.3826034
9,16.04.2016,6:35:13,71.1155545,-148.3841605
9,16.04.2016,6:40:09,71.1158491,-148.3856651
9,16.04.2016,6:45:13,71.1161569,-148.3872313
9,16.04.2016,6:50:08,71.1164572,-148.388736
9,16.04.2016,6:55:12,71.1167781,-148.3902968
9,16.04.2016,7:00:08,71.1171119,-148.3918342
9,16.04.2016,7:05:25,71.1173968,-148.3935058
9,16.04.2016,7:10:08,71.1176749,-148.3949018
9,16.04.2016,7:15:04,71.1179155,-148.396365
9,16.04.2016,7:20:08,71.1182,-148.3979315
9,16.04.2016,7:25:12,71.1184626,-148.3994655
9,16.04.2016,7:30:07,71.1187206,-148.4009288
9,16.04.2016,7:35:12,71.1190527,-148.4024048
9,16.04.2016,7:40:13,71.1193121,-148.4038917
9,16.04.2016,7:45:18,71.1196009,-148.405444
9,16.04.2016,7:50:14,71.1198851,-148.4069256
9,16.04.2016,7:55:17,71.1201636,-148.4084544
9,16.04.2016,8:00:20,71.1204408,-148.4100358
9,16.04.2016,8:05:12,71.1207077,-148.4115936
9,16.04.2016,8:10:08,71.1209777,-148.4131896
9,16.04.2016,8:15:13,71.1212697,-148.4148655
9,16.04.2016,8:20:09,71.1215468,-148.4164471
9,16.04.2016,8:25:13,71.1218263,-148.4178673
9,16.04.2016,8:30:03,71.1221932,-148.4188905
9,16.04.2016,8:35:13,71.1224361,-148.4211142
9,16.04.2016,8:40:07,71.1227074,-148.4226959
9,16.04.2016,8:45:11,71.1229872,-148.4242397
9,16.04.2016,8:50:06,71.1232786,-148.4257454
9,16.04.2016,8:55:09,71.1235337,-148.4272946
9,16.04.2016,9:00:08,71.1238176,-148.4287387
9,16.04.2016,9:05:12,71.1240839,-148.4301738
9,16.04.2016,9:10:02,71.1243462,-148.4316995
9,16.04.2016,9:15:08,71.1246112,-148.4331293
9,16.04.2016,9:20:11,71.124878,-148.4347168
9,16.04.2016,9:25:13,71.1251489,-148.4362518
9,16.04.2016,9:30:02,71.1254252,-148.4375964
9,16.04.2016,9:35:06,71.1256731,-148.4391985
9,16.04.2016,9:40:10,71.1259327,-148.4408586
9,16.04.2016,9:45:15,71.1262104,-148.442198
9,16.04.2016,9:50:15,71.1264507,-148.4436914
9,16.04.2016,9:55:14,71.1266968,-148.4451939
9,16.04.2016,10:00:30,71.1269489,-148.4467436
9,16.04.2016,10:05:13,71.1271614,-148.4482044
9,16.04.2016,10:10:08,71.127374,-148.4497033
9,16.04.2016,10:15:13,71.1275622,-148.4512838
9,16.04.2016,10:20:01,71.1277601,-148.4527356
9,16.04.2016,10:25:05,71.1279684,-148.4542491
9,16.04.2016,10:30:01,71.128175,-148.4557009
9,16.04.2016,10:35:12,71.1284108,-148.4571801
9,16.04.2016,10:40:01,71.1286519,-148.4584979
9,16.04.2016,10:45:05,71.1288857,-148.4598592
9,16.04.2016,10:50:09,71.1291342,-148.4612388
9,16.04.2016,10:55:13,71.1293579,-148.4625856
9,16.04.2016,11:00:09,71.1295727,-148.4638853
9,16.04.2016,11:05:06,71.1298269,-148.4652269
9,16.04.2016,11:10:02,71.130046,-148.466503
9,16.04.2016,11:15:06,71.1302768,-148.4678355
9,16.04.2016,11:20:09,71.1304485,-148.4693075
9,16.04.2016,11:25:07,71.1306069,-148.4707087
9,16.04.2016,11:30:02,71.1307752,-148.4720483
9,16.04.2016,11:35:13,71.1309714,-148.4734769
9,16.04.2016,11:40:10,71.1311181,-148.474869
9,16.04.2016,11:45:14,71.1312736,-148.4762703
9,16.04.2016,11:50:09,71.1314244,-148.4776008
9,16.04.2016,11:55:13,71.1315741,-148.4790403
9,16.04.2016,12:00:10,71.1317234,-148.4803563
9,16.04.2016,12:05:06,71.1319017,-148.4816526
9,16.04.2016,12:10:10,71.1321117,-148.4828438
9,16.04.2016,12:15:21,71.1323042,-148.4840258
9,16.04.2016,12:20:09,71.1325545,-148.4850829
9,16.04.2016,12:25:07,71.1327511,-148.4861744
9,16.04.2016,12:30:02,71.1329081,-148.4871676
9,16.04.2016,12:35:07,71.1330971,-148.4881989
9,16.04.2016,12:40:10,71.1333083,-148.4892706
9,16.04.2016,12:45:14,71.1334917,-148.4903294
9,16.04.2016,12:50:10,71.1337323,-148.4910728
9,16.04.2016,12:55:14,71.1338847,-148.4924653
9,16.04.2016,13:00:10,71.1340634,-148.4934152
9,16.04.2016,13:05:14,71.134248,-148.4944123
9,16.04.2016,13:10:10,71.1344282,-148.4953859
9,16.04.2016,13:15:14,71.1346013,-148.496412
9,16.04.2016,13:20:03,71.1347568,-148.4974199
9,16.04.2016,13:25:07,71.1349358,-148.4984933
9,16.04.2016,13:30:09,71.1351088,-148.4994814
9,16.04.2016,13:35:14,71.1352904,-148.5004695
9,16.04.2016,13:40:10,71.1354517,-148.5014485
9,16.04.2016,13:45:07,71.135607,-148.5023803
9,16.04.2016,13:50:10,71.1357781,-148.5032595
9,16.04.2016,13:55:07,71.1359567,-148.5041715
9,16.04.2016,14:00:16,71.1361601,-148.5052321
9,16.04.2016,14:05:19,71.1362246,-148.5064176
9,16.04.2016,14:10:16,71.1362878,-148.5077227
9,16.04.2016,14:15:08,71.136339,-148.5088373
9,16.04.2016,14:20:11,71.1363893,-148.5101371
9,16.04.2016,14:25:14,71.136432,-148.5113569
9,16.04.2016,14:30:11,71.136498,-148.512595
9,16.04.2016,14:35:14,71.1365464,-148.5137859
9,16.04.2016,14:40:10,71.136647,-148.5149478
9,16.04.2016,14:45:14,71.1366766,-148.5161334
9,16.04.2016,14:50:11,71.1367305,-148.5172298
9,16.04.2016,14:55:14,71.1368033,-148.5183011
9,16.04.2016,15:00:10,71.1368315,-148.5195498
9,16.04.2016,15:05:15,71.1368785,-148.5207841
9,16.04.2016,15:10:04,71.1369614,-148.521841
9,16.04.2016,15:15:14,71.1369796,-148.5231804
9,16.04.2016,15:20:10,71.1370324,-148.5244239
9,16.04.2016,15:25:08,71.1370778,-148.5255676
9,16.04.2016,15:30:10,71.137132,-148.5267966
9,16.04.2016,15:35:14,71.1371774,-148.5279784
9,16.04.2016,15:40:09,71.1372573,-148.5290261
9,16.04.2016,15:45:15,71.1373257,-148.5301028
9,16.04.2016,15:50:04,71.1373087,-148.5313767
9,16.04.2016,15:55:08,71.1373554,-148.5324968
9,16.04.2016,16:00:07,71.1373976,-148.5336024
9,16.04.2016,16:05:10,71.1374327,-148.5347606
9,16.04.2016,16:10:04,71.1375053,-148.5358137
9,16.04.2016,16:15:09,71.1375388,-148.5369102
9,16.04.2016,16:20:08,71.1375996,-148.537916
9,16.04.2016,16:25:24,71.1377185,-148.5389402
9,16.04.2016,16:30:10,71.1378323,-148.5396072
9,16.04.2016,16:35:07,71.1379739,-148.5403923
9,16.04.2016,16:40:11,71.1381141,-148.5411537
9,16.04.2016,16:45:15,71.1382399,-148.5419914
9,16.04.2016,16:50:24,71.1383712,-148.5427148
9,16.04.2016,16:55:07,71.1385054,-148.5434291
9,16.04.2016,17:00:03,71.1386471,-148.5442523
9,16.04.2016,17:05:15,71.1387684,-148.5450283
9,16.04.2016,17:10:04,71.1389056,-148.5457899
9,16.04.2016,17:15:08,71.1390428,-148.5465514
9,16.04.2016,17:20:04,71.1391655,-148.5472749
9,16.04.2016,17:25:08,71.1393041,-148.548051
9,16.04.2016,17:30:12,71.1394329,-148.5489268
9,16.04.2016,17:35:07,71.1395512,-148.5496937
9,16.04.2016,17:40:11,71.1396825,-148.5504461
9,16.04.2016,17:45:15,71.1398285,-148.5512169
9,16.04.2016,17:50:12,71.1399395,-148.5519602
9,16.04.2016,17:55:06,71.1401013,-148.5526785
9,16.04.2016,18:00:11,71.1402079,-148.5534362
9,16.04.2016,18:05:08,71.1403712,-148.5541782
9,16.04.2016,18:10:04,71.1404691,-148.5549359
9,16.04.2016,18:15:15,71.1406208,-148.5557068
9,16.04.2016,18:20:13,71.140752,-148.5563831
9,16.04.2016,18:25:08,71.1408948,-148.5570687
9,16.04.2016,18:30:12,71.1410142,-148.5577358
9,16.04.2016,18:35:08,71.1411192,-148.5583938
9,16.04.2016,18:40:13,71.1412473,-148.5590321
9,16.04.2016,18:45:08,71.1413712,-148.5597229
9,16.04.2016,18:50:26,71.1415125,-148.5604229
9,16.04.2016,18:55:08,71.1416319,-148.561052
9,16.04.2016,19:00:11,71.1417469,-148.5616956
9,16.04.2016,19:05:16,71.1418489,-148.5623536
9,16.04.2016,19:10:12,71.1419696,-148.5629591
9,16.04.2016,19:15:06,71.1420759,-148.5635646
9,16.04.2016,19:20:12,71.142204,-148.5642318
9,16.04.2016,19:25:08,71.1423204,-148.5648229
9,16.04.2016,19:30:11,71.1424456,-148.5654521
9,16.04.2016,19:35:15,71.1425431,-148.5660865
9,16.04.2016,19:40:05,71.1426537,-148.5667065
9,16.04.2016,19:45:08,71.142731,-148.5673698
9,16.04.2016,19:50:04,71.1428488,-148.5679754
9,16.04.2016,19:55:09,71.1429493,-148.5686098
9,16.04.2016,20:00:04,71.1430496,-148.5692062
9,16.04.2016,20:05:00,71.1431864,-148.5698446
9,16.04.2016,20:10:05,71.1433159,-148.5704593
9,16.04.2016,20:15:15,71.1434018,-148.5710846
9,16.04.2016,20:20:18,71.1435327,-148.571685
9,16.04.2016,20:25:21,71.1436331,-148.5722814
9,16.04.2016,20:30:15,71.1437538,-148.5729251
9,16.04.2016,20:35:22,71.1438789,-148.5735162
9,16.04.2016,20:40:12,71.1439779,-148.5741744
9,16.04.2016,20:45:08,71.144103,-148.5747656
9,16.04.2016,20:50:12,71.1442295,-148.5754001
9,16.04.2016,20:55:09,71.1443446,-148.5760911
9,16.04.2016,21:00:06,71.1444306,-148.5767638
9,16.04.2016,21:05:01,71.1445776,-148.5774259
9,16.04.2016,21:10:12,71.1447059,-148.5781787
9,16.04.2016,21:15:08,71.1448473,-148.5788593
9,16.04.2016,21:20:12,71.1449551,-148.5795556
9,16.04.2016,21:25:08,71.1450761,-148.5802848
9,16.04.2016,21:30:13,71.1452087,-148.5810232
9,16.04.2016,21:35:08,71.1453281,-148.5816906
9,16.04.2016,21:40:14,71.1454505,-148.5823673
9,16.04.2016,21:45:08,71.1455814,-148.5830058
9,16.04.2016,21:50:12,71.1456804,-148.5836549
9,16.04.2016,21:55:08,71.1458142,-148.5842935
9,16.04.2016,22:00:22,71.1459219,-148.5849229
9,16.04.2016,22:05:00,71.1460339,-148.5855286
9,16.04.2016,22:10:04,71.1461533,-148.5862342
9,16.04.2016,22:15:07,71.1462685,-148.5869635
9,16.04.2016,22:20:04,71.1463937,-148.5876402
9,16.04.2016,22:25:01,71.1465262,-148.5883314
9,16.04.2016,22:30:05,71.1466267,-148.5890134
9,16.04.2016,22:35:01,71.1467796,-148.589723
9,16.04.2016,22:40:04,71.1468875,-148.5904287
9,16.04.2016,22:45:08,71.1470258,-148.5911291
9,16.04.2016,22:50:12,71.147154,-148.591844
9,16.04.2016,22:55:08,71.1472836,-148.5925444
9,16.04.2016,23:00:12,71.1474102,-148.5931976
9,16.04.2016,23:05:09,71.1475324,-148.5938652
9,16.04.2016,23:10:16,71.1476794,-148.5945657
9,16.04.2016,23:15:17,71.147777,-148.5952188
9,16.04.2016,23:20:14,71.1479053,-148.5959719
9,16.04.2016,23:25:01,71.1480333,-148.5966106
9,16.04.2016,23:30:14,71.1481778,-148.5974727
9,16.04.2016,23:35:08,71.1483029,-148.5981496
9,16.04.2016,23:40:12,71.1484486,-148.5988738
9,16.04.2016,23:45:02,71.1485578,-148.599594
9,16.04.2016,23:50:06,71.1486919,-148.6003563
9,16.04.2016,23:55:01,71.1488364,-148.6011896
9,17.04.2016,0:00:05,71.1489951,-148.6019375
9,17.04.2016,0:05:01,71.1491145,-148.6026525
9,17.04.2016,0:10:15,71.149253,-148.6034293
9,17.04.2016,0:15:19,71.1493841,-148.6041628
9,17.04.2016,0:20:13,71.1495224,-148.6048634
9,17.04.2016,0:25:09,71.149655,-148.6056022
9,17.04.2016,0:30:13,71.1497787,-148.6062936
9,17.04.2016,0:35:09,71.1499084,-148.6070704
9,17.04.2016,0:40:12,71.1500337,-148.6078236
9,17.04.2016,0:45:09,71.1502025,-148.608586
9,17.04.2016,0:50:13,71.150319,-148.6093011
9,17.04.2016,0:55:01,71.1504298,-148.6100163
9,17.04.2016,1:00:12,71.1505521,-148.6107314
9,17.04.2016,1:05:09,71.1506875,-148.6114321
9,17.04.2016,1:10:13,71.1508243,-148.6121565
9,17.04.2016,1:15:09,71.1509451,-148.612848
9,17.04.2016,1:20:12,71.1510644,-148.6135158
9,17.04.2016,1:25:08,71.151178,-148.6142598
9,17.04.2016,1:30:05,71.1512265,-148.615105
9,17.04.2016,1:35:25,71.1512808,-148.6160263
9,17.04.2016,1:40:05,71.1513392,-148.6167716
9,17.04.2016,1:45:01,71.1513527,-148.6176271
9,17.04.2016,1:50:13,71.151352,-148.6185969
9,17.04.2016,1:55:01,71.1513394,-148.6194721
9,17.04.2016,2:00:05,71.151282,-148.6204287
9,17.04.2016,2:05:09,71.1512709,-148.6213564
9,17.04.2016,2:10:13,71.1512714,-148.6222264
9,17.04.2016,2:15:09,71.1512805,-148.6230583
9,17.04.2016,2:20:13,71.1513303,-148.6238601
9,17.04.2016,2:25:02,71.1513929,-148.6245818
9,17.04.2016,2:30:05,71.151235,-148.6268101
9,17.04.2016,2:35:14,71.1511347,-148.6288376
9,17.04.2016,2:40:17,71.1510669,-148.6310924
9,17.04.2016,2:45:24,71.1510683,-148.6317101
9,17.04.2016,2:50:18,71.1510538,-148.6324289
9,17.04.2016,2:55:22,71.1511366,-148.6330547
9,17.04.2016,3:00:13,71.1513553,-148.6326651
9,17.04.2016,3:05:09,71.1516554,-148.6322639
9,17.04.2016,3:10:13,71.1519727,-148.6304368
9,17.04.2016,3:15:09,71.1528362,-148.6297008
9,17.04.2016,3:20:12,71.1528525,-148.6298481
9,17.04.2016,3:25:10,71.1527256,-148.6296558
9,17.04.2016,3:30:07,71.1520383,-148.6298364
9,17.04.2016,3:35:03,71.1505466,-148.6285362
9,17.04.2016,3:40:06,71.1505593,-148.6310225
9,17.04.2016,3:45:02,71.1511936,-148.6345989
9,17.04.2016,3:50:07,71.1513836,-148.6357218
9,17.04.2016,3:55:02,71.1514572,-148.6361768
9,17.04.2016,4:00:14,71.151528,-148.6366317
9,17.04.2016,4:05:29,71.1516251,-148.6371433
9,17.04.2016,4:10:06,71.1517133,-148.6376167
9,17.04.2016,4:15:03,71.1518061,-148.6381808
9,17.04.2016,4:20:06,71.1519047,-148.638716
9,17.04.2016,4:25:02,71.1519959,-148.6392276
9,17.04.2016,4:30:06,71.1520784,-148.6397299
9,17.04.2016,4:35:03,71.152177,-148.6402651
9,17.04.2016,4:40:06,71.1522579,-148.6407438
9,17.04.2016,4:45:03,71.1523331,-148.6412224
9,17.04.2016,4:50:14,71.1524243,-148.6416959
9,17.04.2016,4:55:10,71.1525036,-148.6421128
9,17.04.2016,5:00:14,71.1525831,-148.6425678
9,17.04.2016,5:05:10,71.1526813,-148.6429795
9,17.04.2016,5:10:14,71.1527538,-148.6435436
9,17.04.2016,5:15:10,71.1528506,-148.6439317
9,17.04.2016,5:20:14,71.1529432,-148.6444196
9,17.04.2016,5:25:10,71.1530388,-148.6449549
9,17.04.2016,5:30:15,71.1531532,-148.6454284
9,17.04.2016,5:35:11,71.1532487,-148.6459256
9,17.04.2016,5:40:07,71.153321,-148.6464043
9,17.04.2016,5:45:04,71.1534428,-148.6470158
9,17.04.2016,5:50:15,71.1535268,-148.647513
9,17.04.2016,5:55:11,71.1536079,-148.6480391
9,17.04.2016,6:00:22,71.1537095,-148.6486218
9,17.04.2016,6:05:10,71.1538211,-148.6491808
9,17.04.2016,6:10:15,71.1539269,-148.6497398
9,17.04.2016,6:15:11,71.1540284,-148.6503133
9,17.04.2016,6:20:15,71.1541269,-148.6508775
9,17.04.2016,6:25:10,71.1542327,-148.6514365
9,17.04.2016,6:30:14,71.1543313,-148.6519719
9,17.04.2016,6:35:10,71.1544342,-148.6525309
9,17.04.2016,6:40:14,71.1545212,-148.6531044
9,17.04.2016,6:45:10,71.1546488,-148.6536583
9,17.04.2016,6:50:07,71.1547473,-148.6541844
9,17.04.2016,6:55:10,71.1548546,-148.6547671
9,17.04.2016,7:00:08,71.1549561,-148.6553787
9,17.04.2016,7:05:04,71.1550663,-148.6559234
9,17.04.2016,7:10:08,71.155185,-148.6564495
9,17.04.2016,7:15:04,71.1552708,-148.6570652
9,17.04.2016,7:20:15,71.1553952,-148.6575626
9,17.04.2016,7:25:11,71.1555053,-148.658098
9,17.04.2016,7:30:15,71.1556329,-148.6586427
9,17.04.2016,7:35:11,71.1557562,-148.6592491
9,17.04.2016,7:40:15,71.1558836,-148.6597176
9,17.04.2016,7:45:25,71.1559001,-148.6605723
9,17.04.2016,7:50:07,71.1559826,-148.6610841
9,17.04.2016,7:55:04,71.1560913,-148.6616525
9,17.04.2016,8:00:15,71.1561784,-148.6622642
9,17.04.2016,8:05:11,71.1563045,-148.6628326
9,17.04.2016,8:10:13,71.1564075,-148.6634299
9,17.04.2016,8:15:11,71.1565046,-148.6640271
9,17.04.2016,8:20:15,71.1566177,-148.66461
9,17.04.2016,8:25:11,71.1567279,-148.6651929
9,17.04.2016,8:30:15,71.156844,-148.6658231
